"Compound","Tanimoto_SC_ref0_DB","Tanimoto_SC_ref1_DB","Tversky_SC_ref0_DB","Tversky_SC_ref1_DB","Carbó_SC_ref0_DB","Carbó_SC_ref1_DB","DockingScore","Structure of SMILES [idcode]","SMILES"
"decoy_381","0.289481","0.302009","0.472157","0.504551","0.396413","0.399361","-5.082","f`iI@@LTeXBTs]rjxh[ugUUAPJQXaDQb@@","C1=C[C@H]([C@@H]2NN[C@@H](c3ccccc3)O2)N=N1"
"decoy_3810","0.525469","0.438311","0.810179","0.816895","0.641028","0.564748","-8.083","f`ia`@L@PyIeUWYRTEIwfj@JZP`@@","O=c1[nH]c2ccc(Cc3ccoc3)cc2o1"
"decoy_3811","0.502319","0.325026","0.83608","0.683423","0.596973","0.435623","-2.793","fbu`P@D@UhvQQJIIQGJIJQdyZjjZjjj@@","O=C(CNC(=O)C1CCOCC1)OCC1CCCCC1"
"decoy_3816","0.314854","0.29499","0.614858","0.573265","0.401107","0.385796","-3.015","fluQb@LV`cp@cIIBhhd\eMARtZJUjB`JZh`@@","O=C(Nc1ccc(S(=O)(=O)NC2CC2)cc1)C1CC1"
"decoy_3819","0.395995","0.345112","0.605183","0.607597","0.532691","0.47897","-6.689","dk]H@DpDfUnukmMjj@BHI@@","O=C1NCC[C@@H](c2ccccc2)N1"
"decoy_382","0.251656","0.233938","0.448508","0.431213","0.342939","0.301372","-3.087","foA`R@LPQKP@cIIBhdeBiJlyZfifi@@","O=S(=O)(NCc1ccco1)c1ccoc1"
"decoy_3825","0.487182","0.420879","0.799605","0.825432","0.562839","0.495951","-5.236","f`qa`@D@iIIeeV]yF]yjjhHBHX`@","O=C(NCc1ccccc1)[C@@H]1COCCO1"
"decoy_3827","0.330328","0.320801","0.661116","0.59899","0.480736","0.458392","-9.995","fj}H`@DXTxAdfUU]mYTeARrUj`Bfh@@@@@","O=C(CNc1ccccc1)Nc1ccc2[nH]c(=O)[nH]c2c1"
"decoy_3828","0.331888","0.301293","0.677704","0.615736","0.428165","0.401314","-6.106","fdyPQ@AF`aV`AD`cIIBediCDeQ`XkUUKUUTJH@","O=S1(=O)CC[C@H](CNS(=O)(=O)N2CCCCC2)C1"
"decoy_3831","0.201665","0.195955","0.382877","0.367866","0.263775","0.260923","-4.151","fhya`@F@lEJY}YVwECN|FfZ`BJb@@","c1coc(CNCc2ccc3c(c2)OCO3)c1"
"decoy_3834","0.400694","0.365053","0.689993","0.668392","0.480135","0.447521","-4.577","fbuP`@DZ@kHheDdhceDeHr\mPPLT@@@@@","O=C(CNC(=O)c1ccccc1)NCc1ccccc1"
"decoy_3836","0.455481","0.407561","0.740233","0.69165","0.511546","0.470172","-7.905","fa{p`@DTDBvQQJIIIZFJIQDcEFrUoVibBF@@@@@PH`","O=C1Nc2ccccc2/C1=N/NC(=O)c1cccc2ccccc12"
"decoy_3837","0.24527","0.230439","0.535885","0.502386","0.373655","0.353957","-6.77","fnsX`@DBtEKPJRYgunUvUHspZmZjjZjh@J@@@","O=C1CCCN1CCNC(=O)N1CCN(c2ccncn2)CC1"
"decoy_3838","0.519037","0.442948","0.836429","0.851865","0.564079","0.503606","-7.441","f`iP@@@XrQQIPyQITDscoAAQP@B@@@","c1ccc(Cc2c[nH]c3ncccc23)cc1"
"decoy_3842","0.474701","0.402814","0.809154","0.818321","0.561446","0.499426","-5.147","fj}a`@D@h{HheEDdcdhdiJM[IVjPhB`@P@@","O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccco1"
"decoy_3845","0.484358","0.37842","0.787936","0.677786","0.607207","0.498517","-7.728","daED@DpFRYVkfjY@@","O=c1cc[nH]c(=O)[nH]1"
"decoy_385","0.21024","0.198603","0.436892","0.427389","0.248051","0.245055","-6.299","foAP@@@\rQIPiJIHeKN@Bj@@@@@","c1ccc(CNCc2cccnc2)cc1"
"decoy_3850","0.473179","0.483143","0.683941","0.761724","0.527399","0.540491","-5.968","fhiI@@DDhhFQQIJIIPiJuxKUMR`A@HT`","O=C(Cn1ccnc1)N/N=C/c1ccccc1"
"decoy_3853","0.36556","0.348817","0.70486","0.641219","0.449345","0.435036","-6.025","fj}Hb@DX]G`PAFQQQIFIKISJDXZvRmUL@EMUD@@","O=C(Nc1ccc(CN2C(=O)CNC2=S)cc1)NC1CC1"
"decoy_3854","0.492418","0.435647","0.717844","0.722048","0.531487","0.478405","-6.417","flePb@IJDX@PeL~vmrnJQSSKMS@A@HT`","O=C(/C=C/c1cccs1)NNC(=O)c1ccccc1"
"decoy_3857","0.321648","0.27231","0.618316","0.610541","0.409506","0.352655","-6.108","fjcQ`@IY@`jSKJjjrjRbmQSdkUUTuUSUULHdheHr@@","O=C1O[C@@H]2C[C@H]3CCCCC3=C[C@@H]2[C@@H]1CN[C@@H]1C=NOC1"
"decoy_3859","0.248364","0.23208","0.544863","0.537991","0.295506","0.28514","-6.384","foAQ@@DRAdTTRQTRSNV\uRuUU@@@","O=c1ccccn1CCN1CCCCC1"
"decoy_3860","0.469029","0.412372","0.66343","0.625134","0.528764","0.492729","-8.18","f`ip`@LN|ABSJjnrdhJSoMT@UKA@@@","O=c1[nH]c2ccc(Cc3cn[nH]c3)cc2o1"
"decoy_3861","0.320876","0.30189","0.622897","0.628173","0.360578","0.350864","-4.762","foAQ@@DB@drrkNrMYsUUUUUCB@@","O=C(NCC1CCCC1)[C@H]1CCCNC1"
"decoy_3863","0.408595","0.335987","0.729494","0.743657","0.532649","0.457415","-5.653","dk]@@@iJUoeR[S@HjjH@@","c1cncc(NC2CCCCC2)c1"
"decoy_3864","0.42744","0.380069","0.728344","0.722765","0.547334","0.498886","-5.837","fnsP`@DRA{HhhdlhdeDYdf\]FkVjV``X@B@@@","O=C(Nc1ccc(=O)n(Cc2ccccc2)c1)c1ccccc1"
"decoy_3865","0.347814","0.322609","0.631837","0.579862","0.475983","0.448968","-9.587","fj}p`@DX\BrSJjnmljR`iYJuPALt@@@HJ`","O=C(/C=C/c1ccc2[nH]c(=O)[nH]c2c1)Nc1ccccc1"
"decoy_387","0.433241","0.387696","0.663825","0.640528","0.45845","0.409758","-5.222","dcnH`D`@cIICEDcpkjtE@Q@H@","N=[S@@](=O)(c1ccccc1)C1CC1"
"decoy_3870","0.317687","0.310507","0.668153","0.648622","0.389898","0.389223","-3.931","f`qPb@LN``@QddaTTRRVtzwejjjjj@@","O=S(=O)(NC1CCCCC1)C1CCNCC1"
"decoy_3871","0.407117","0.38149","0.702453","0.598954","0.479417","0.440663","-6.719","foAHb@LBTZB@AFRREQQIIZ\ZruAHTB@@","O=S(=O)(Nc1ccn[nH]1)c1cccnc1"
"decoy_3873","0.226509","0.222505","0.531877","0.524213","0.285187","0.289638","-5.411","fbmH@@@Pd{IDhdddbeDe`bmIrtuUUUUUPp`@","C1CCC2=C(CC1)[C@H](CNCCN1CCCCC1)N=N2"
"decoy_3877","0.276262","0.260981","0.510442","0.472125","0.336974","0.33012","-4.936","ffsi@@HDyhHDiYyeW^upSQgAKVfj`TH@B`PbTP@","C1=C(c2ccccc2)N=N[C@H]1[C@@H]1NC(c2ccncc2)=NO1"
"decoy_3878","0.453112","0.386669","0.820229","0.842325","0.4964","0.441593","-4.903","fb}a@@D@RYVfUUgLFt[I}ejj`jBhjLZaeZ@@","O=C(Cc1ccccc1)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2"
"decoy_3879","0.44056","0.455053","0.734014","0.859115","0.493261","0.522572","-7.311","fnkH@@@PHGIDhlhhddimBlDmGrZmfj`@@`iTH@@","c1ccc(Cc2n[nH]c(-c3cccc(-n4cccc4)c3)n2)cc1"
"decoy_3883","0.607431","0.420818","0.898392","0.800257","0.730921","0.562067","-6.918","fbmQ@@DD@drr{LjoQgdqruTt@@@PHqJRCH","O=C(N/N=C/c1ccccc1)[C@@H]1C[C@H]1c1ccccc1"
"decoy_3886","0.416509","0.373539","0.651826","0.641181","0.469561","0.441674","-5.233","fbmp`@DTBCJSJrkN}jk^bgKUA@@DLD@@","O=C(CNc1ccc2ocnc2c1)Nc1ccccc1"
"decoy_3887","0.48073","0.359567","0.698562","0.641397","0.609076","0.493172","-6.87","fbmq@@DDBAIeeU{e^VgASejABFjeFAAd@","O=C(N/N=C/C1=c2ccccc2=NC1)c1ccccc1"
"decoy_3888","0.306689","0.283562","0.599221","0.602853","0.357811","0.338337","-6.604","fdeP`@DF@IIfYUywHsS`qZjfjjjkFHqRP@","O=C1[C@@H]2CCCC[C@H]2C(=O)N1C[C@H]1CCCCN1"
"decoy_3890","0.229447","0.202331","0.442031","0.432648","0.270105","0.24585","-6.444","foAp@@@LydbbRJTRUFV\AAUUQ@@@","c1cnc(CNCC2CCCCC2)cn1"
"decoy_3891","0.516058","0.451261","0.724159","0.738788","0.595946","0.547972","-8.668","f`iQB@LV|@HReue[_AEZlzeh@JfH@@","O=C1Cc2cc(Cc3cscn3)ccc2N1"
"decoy_3892","0.625684","0.502523","0.835132","0.821961","0.714063","0.612461","-6.098","foAP`@DXAsHhhdbhdbLlyjih@H@@","O=C1CNC(=O)N1CCc1ccccc1"
"decoy_3894","0.494426","0.356747","0.743283","0.600547","0.578781","0.452894","-6.886","fdypa@NBtqP@apQdbbTjTrTRIPLZeZfjZd@@","O=C(NCc1cccs1)NNC(=O)c1cccs1"
"decoy_3899","0.434053","0.362226","0.781007","0.787889","0.541675","0.471347","-5.837","f`qa`@D@TyIeeV]yF]yjjjjjh\P@","O=C(NC[C@H]1COCCO1)C1CCCCC1"
"decoy_3906","0.57132","0.472601","0.877846","0.850519","0.669085","0.580911","-7.461","fj}Qb@JRDip@aJUmguVUpSdlejjfZj@BbFD@","O=C1N[C@]2(CCSC2)C(=O)N1CCCOc1ccccc1"
"decoy_3907","0.473952","0.428522","0.700034","0.643738","0.556351","0.515951","-6.612","f`qI@@DDUxBSKJl{rL{sTD@@@@@@","O=C(NNc1ccncn1)c1ccccc1"
"decoy_3909","0.264604","0.288948","0.620996","0.601283","0.395151","0.415523","-7.68","fbuHP@DTeX@cArJIJZEJYJITxgKUTuMTuLBH@","O=C(CNC(=O)[C@@H]1CNCC(=O)N1)NCc1ccco1"
"decoy_3910","0.526125","0.439598","0.817533","0.825875","0.639698","0.560114","-8.756","f`i``@D@\drjnliJBd{sU@EMHP@@","O=C1Cc2cc(Cc3ccoc3)ccc2N1"
"decoy_3912","0.363969","0.310168","0.658961","0.646158","0.411634","0.369646","-5.754","fdyP`@DZ@kHheDdhcLeHpXmUUMUUP@@","O=C(NCC(=O)N1CCCCC1)C1CCCCC1"
"decoy_3913","0.452133","0.341356","0.683302","0.587623","0.461261","0.366351","-5.69","flmq@@LL|CIEDeJhheDZBYqwhijVj@@@dHBP@","C1=C[C@H](c2ccnc3ccccc23)c2cn[nH]c2O1"
"decoy_3917","0.559792","0.386245","0.811084","0.716591","0.627867","0.471127","-5.679","fleP`@DDAQIeUYeUwQBejf`@@@@Pi@","O=C(COc1ccccc1)N/N=C/c1ccccc1"
"decoy_3918","0.195578","0.191374","0.372585","0.370572","0.277663","0.274595","-4.981","fj}Q`@DXAYJSJrkMjnip\iJuPPA@TPP@@","O=C(NCc1ccccc1)Nc1ccc2c(c1)OCCO2"
"decoy_3919","0.356013","0.325285","0.695184","0.664674","0.431492","0.412577","-4.825","fhiq@@DXlAIeYUg]UoAZjjjjj@@","O=C(NCC1CCCCC1)NC1CCNCC1"
"decoy_392","0.45878","0.394077","0.726021","0.67922","0.58422","0.531691","-6.591","fleq@@DXtAIeUeV]s^bejjB@@@@@@","O=C(NCCc1ccccc1)NCc1cccnc1"
"decoy_3921","0.45671","0.381956","0.759291","0.775995","0.606327","0.536396","-8.709","f`iaB@I^@DISOsJwbfkF]SLDDSD@@","O=C1Cc2cccc(Cc3cccs3)c2N1"
"decoy_3923","0.439416","0.330015","0.671218","0.574642","0.462549","0.367249","-5.808","flmq@@LLLCIEDeJhdddjBYrshijVj@@@dHBP@","C1=C[C@H](c2cnc3ccccc3c2)c2cn[nH]c2O1"
"decoy_3924","0.335084","0.316869","0.736573","0.683486","0.420318","0.413202","-5.196","fleI@@DXMXBSJrjJjMEKUUUUUU@@@","O=C(NCCCN1CCCCC1)NC1CCNCC1"
"decoy_3928","0.40623","0.405064","0.710978","0.695923","0.445016","0.465494","-6.99","fnsPP@EV@bPTfVYmw{eV\LzkVjPXHf@B@@@","O=C(NNC(=O)c1cc2ccccc2oc1=O)c1ccccc1"
"decoy_3930","0.225302","0.214326","0.42615","0.389743","0.317102","0.295612","-6.787","foApa@LV]A@@bPQddaTRRaTeV\mSTru@@@","O=S(=O)(NCc1cn[nH]c1)c1ccsc1"
"decoy_3931","0.332574","0.239298","0.574737","0.450361","0.437123","0.342279","-6.469","fjcH`@DF|DClbbTTTRRbR\uzrWArUj@B@ab`h@@","O=C(Nc1cccnc1)c1cc(C2CC2)nc2oncc12"
"decoy_3937","0.620154","0.494753","0.834217","0.827106","0.727864","0.616657","-7.483","dg}H@DhDfU]eZX{Zjh@H@@","O=C1CN(Cc2ccccc2)CCN1"
"decoy_3940","0.477857","0.396184","0.8069","0.799117","0.543925","0.482157","-3.617","fbm`P@D@iYJSJrkMjjgAsEKUA@DAPD@@","O=C(COc1ccccc1)Nc1ccc2c(c1)OCO2"
"decoy_3948","0.352539","0.313698","0.661708","0.645038","0.445065","0.395737","-4.613","f`iP`@E^AQJYW]e\TxIwjB@jjh`@@","c1cc2c(cc1CN1CCNCC1)OCO2"
"decoy_3949","0.492772","0.415757","0.8108","0.825582","0.581838","0.509483","-3.088","foQa@@D@rJIRJIYGfeZlyjjB`JDXfh@","O=C(Nc1ccccc1)[C@]12CC[C@H](C1)C2"
"decoy_3953","0.315471","0.308899","0.560035","0.576966","0.345745","0.352419","-7.164","dmMH@DhDfUmZZUZjjjPhr@","O=C1CN[C@@H]2CCCC[C@H]2N1"
"decoy_3954","0.480027","0.452697","0.720854","0.698069","0.575267","0.549978","-9.221","dmMH@DhDfV]RZUZf@@@@","[H]/N=C1/C(=O)Nc2ccccc21"
"decoy_3956","0.172086","0.167741","0.40773","0.374004","0.241219","0.233647","-7.649","fhiI@@DXlxBSJrkNzk^BuUUA@P@@","O=C(NCc1cccnc1)NC1CCNCC1"
"decoy_3957","0.433983","0.368983","0.74832","0.770881","0.586187","0.519632","-4.762","fhya`@D@t{HheEBeLdjLT[pVj`BJjH@@","O=C(Nc1ccc2c(c1)OCCCO2)C1CC1"
"decoy_3958","0.396256","0.344679","0.711836","0.676888","0.461531","0.422901","-3.595","fhiab@LPQh@QddaTRRbrrk^BmPPTUE@R@@","O=S(=O)(NC[C@H]1CCCCO1)c1ccccc1"
"decoy_3959","0.419149","0.399861","0.743977","0.661355","0.477083","0.455803","-7.44","fj}h`@DDl{pMYEDheDhhcJdjsoYJuADLR@A@@@","O=C(NNC(=O)c1ccnc2[nH]ncc12)c1ccccc1"
"decoy_3963","0.492887","0.346732","0.724554","0.649435","0.54006","0.407034","-6.355","fluPb@LDDX@PeLsk\jiJ^RFMMLpREDHDHjH","O=C1N/C(=N\c2ccccc2)S/C1=C\c1ccco1"
"decoy_3965","0.217039","0.20208","0.443887","0.417217","0.276991","0.261782","-5.559","foAPb@FFpH@PeL~wJdiYuMTuUT`de@@","O=C(N[C@@H]1CCSC1=O)[C@@H]1CCCNC1"
"decoy_3970","0.157504","0.154402","0.367027","0.348444","0.226337","0.223249","-6.232","fde`P@N@XzNRJIHiQISJcK^CFjjh@bhhPP@","c1cc2c(cc1CNC[C@H]1COCCO1)OCO2"
"decoy_3972","0.375169","0.357113","0.686077","0.594621","0.485325","0.461905","-6.848","fhiiB@J\Dhs@AFRJIRiSQIDixMRmM@A@HBP","N/C(=N\NC(=O)c1cncs1)c1ccccn1"
"decoy_3974","0.389967","0.397058","0.658508","0.668781","0.450455","0.472435","-4.252","fbmI@@DTXdBSJrkN}jk^BgKUA@@ATD@@","O=C(CNc1ccc2c(c1)CCN2)Nc1ccccn1"
"decoy_3977","0.566718","0.483308","0.797372","0.777358","0.616687","0.54709","-6.806","fdyp`@DDhCVQQJIIEJIHT`qZjUj@BHXdFP","O=C(N/N=C/COc1ccccc1)[C@@H]1C=CC=N1"
"decoy_3979","0.548407","0.445789","0.799498","0.800957","0.578646","0.489182","-4.883","fdePb@L\Dh@PeLko[JxhQ`XuUSM@APbDI@@","O=C(Cc1ccccc1)N[C@@H]1C(=O)N2CCS[C@H]12"
"decoy_3980","0.408232","0.37803","0.755037","0.719986","0.527887","0.494722","-8.034","daEH`Dq`BDfUjyjfP@","O=c1cc[nH]c(=S)[nH]1"
"decoy_3982","0.136757","0.134298","0.316661","0.300426","0.200335","0.190891","-5.875","fdea`@M@XGIEDhbldheQ`iAcPTAUMLP@@","c1cc(CNCc2ccc3c(c2)OCCO3)co1"
"decoy_3984","0.182622","0.16822","0.416868","0.405908","0.229297","0.22161","-5.314","fhiQ@@FB@eL~jlkbg`uUMT@DP`hL`","C(=N/C[C@H]1CCCO1)\NCCc1ccccc1"
"decoy_3985","0.37672","0.455023","0.717681","0.776117","0.433717","0.504955","-7.409","fj}ib@LRTZtDZ@DYIHUDdhUeDeIUgYJmTsST@D`@@","O=S(=O)(NCc1nc(-c2ccccc2)no1)c1cn[nH]c1"
"decoy_3987","0.488193","0.419761","0.844222","0.854749","0.57974","0.515268","-4.968","foAQ@@DXAdTTRRLRWAV\uUUUU@@@","O=C(NCC1CCCCC1)N1CCCC1"
"decoy_3989","0.343804","0.296899","0.590383","0.585188","0.412916","0.37428","-5.689","dk_@PLi`BDBDfUvUJmMjZ@BHI@@","S=C1N=N[C@H](Nc2ccccc2)S1"
"decoy_3991","0.547865","0.474923","0.797096","0.782048","0.597157","0.536704","-7.227","fbuQ`@DD@jvQQJIIQGJIJQdyZ``Xh@@@@","O=C(COc1ccccc1)NNC(=O)c1ccccc1"
"decoy_3993","0.446314","0.404787","0.721469","0.717828","0.508512","0.471308","-4.17","fbmq@@D^RCHheEDdebhdjqgIru@@@ERa@@@","O=C(Nc1ccc(-n2ccnc2)cc1)c1ccccc1"
"decoy_3995","0.404975","0.362623","0.6888","0.662176","0.459197","0.429581","-5.536","fa{q@@DNrCHhdheDhhmDbckpRqrwkTa@R@D@A@HD`","O=C(/C=C/c1c[nH]c2ccccc12)Nc1cccc2ncccc12"
"decoy_4000","0.397673","0.417011","0.661882","0.659362","0.473633","0.504404","-6.006","fdeqb@NFBstPAFRJIRqIIJHeEZ\FiVjjfZdJfd@","O=C1NC(=O)[C@@H]2CN(C(=O)c3cccs3)C[C@@H]2N1"
"decoy_4002","0.328262","0.305753","0.567826","0.566543","0.376021","0.35987","-7.89","f`iq@@D\LAIfVW}f\eiwfjVYjj`@@","O=c1cc(CNC2CC2)nc2ccccn12"
"decoy_4005","0.399121","0.295575","0.652934","0.538952","0.497803","0.390557","-6.861","fluq@@DT\CHhdhhdhed]^LzJVjB`A@B@@@","O=C(Cn1cnc2ccccc21)Nc1ccccc1"
"decoy_4006","0.212736","0.196079","0.445263","0.417178","0.263711","0.250035","-4.485","fhyHB@HXXX@PeKkLl{`fg^CRuUUUUHyIH@","c1snnc1CN1CCCC[C@@H]1[C@H]1CCCN1"
"decoy_4008","0.496985","0.443409","0.69077","0.654227","0.614431","0.560688","-8.528","f`iqB@LZ]x@PeKkJvnBJMYuKPAELP@@","O=c1[nH]c2ccc(Cc3cscn3)cc2[nH]1"
"decoy_4011","0.502909","0.438673","0.776263","0.721479","0.510651","0.467993","-7.233","ffcIB@DXIk`@aIeUye_eZLmxmVffBAH@HHLTKP","O=C1NC(=S)N=N[C@H]1c1ccccc1/N=C/c1ccccc1"
"decoy_4014","0.509607","0.49546","0.737267","0.725141","0.559224","0.556484","-5.648","fhyh@@@XhkVRJIJYIPiTxkW`aAER@A@@@","c1ccc(CNc2ncnc3[nH]ncc23)cc1"
"decoy_4015","0.483292","0.404491","0.850676","0.84495","0.587892","0.521985","-4.22","f`q``@D@\drlrj~gV|uUUUUP@@","O=C(CC1CCCCC1)NC1CCOCC1"
"decoy_4018","0.44058","0.357109","0.745456","0.589077","0.549551","0.458985","-7.212","fj}I`@DDMX@iYEDheJeDeLdsg`yJuRmP@@D@@@","O=C(OCc1ncc2ccccc2n1)c1ccn[nH]c1=O"
"decoy_4021","0.491844","0.425616","0.704044","0.698244","0.533684","0.476633","-6.256","fhiq@@DX\AIeYUg]UoAZhH@@@@@","O=C(NCc1cccnc1)Nc1ccccc1"
"decoy_4022","0.390848","0.343378","0.708183","0.707225","0.41921","0.39109","-4.069","fjcQ@@LLAdbbRaRbbRRuALxGJRuKUPTCEIHEEP@","C1=C[C@H]([C@@H]2C=COc3[nH]nc(-c4ccccc4)c32)CCC1"
"decoy_4027","0.480331","0.431003","0.775095","0.721493","0.567917","0.522444","-8.352","fb}p`@DDd@RSJ{[RkMF^bEH\mTsUUUUUat|`p@","O=C1CCC(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)=NN1"
"decoy_4030","0.481438","0.415219","0.692872","0.688559","0.5294","0.474245","-5.847","fhiq@@DXBAIeYUg]UoAZhH@@@@@","O=C(NCc1ccncc1)Nc1ccccc1"
"decoy_4033","0.478428","0.407482","0.809","0.829762","0.575233","0.51714","-6.992","fdeQ@@DDAdTRbbRbVQT{U`qZ`h@P@`@@","O=C(Nn1ccc2ccccc21)c1ccccc1"
"decoy_4034","0.282397","0.280494","0.642567","0.609089","0.363812","0.367273","-4.797","fhiI@@DJtDBSKJkvlm^BuUUUUT@@","O=C(NCCN1CCNCC1)C1CCNCC1"
"decoy_4035","0.560772","0.471773","0.848923","0.853127","0.614391","0.545458","-6.435","dk]H@MLDieV]y]N``dX`@","c1ccc(OCc2cn[nH]c2)cc1"
"decoy_4038","0.546006","0.468897","0.832346","0.818301","0.619416","0.552914","-4.352","dcm@@@iJY~UrevVh@H@@","c1ccc(Cc2c[nH]cn2)cc1"
"decoy_4041","0.442325","0.374842","0.738708","0.7617","0.577145","0.516316","-8.582","fhya`@D@iYIe[UvVcIJ|Ej`@jZa@@","O=C1COc2ccc(Cc3ccco3)cc2N1"
"decoy_4042","0.346903","0.406652","0.681876","0.704857","0.496612","0.549888","-8.842","fjcH`@DXdXCLbbRaTRbRrRirsoArUjfjjeiZkGDJJP@","O=C1NC[C@H]([C@H]2NCCC3=c4ccccc4=N[C@H]32)C(=O)N1"
"decoy_4045","0.453354","0.37811","0.760975","0.756401","0.580391","0.505087","-7.185","dmNH@DAIgYWBeVj@BHJ@@","O=C1C[C@@H](c2ccccc2)N1"
"decoy_4048","0.458075","0.384296","0.818509","0.824636","0.559774","0.493181","-4.932","f`q``@D@TdrrkN|cN|uUUUUTNH@","O=C(NC[C@H]1CCCCO1)C1CCCCC1"
"decoy_4052","0.378958","0.34229","0.602588","0.587104","0.479021","0.437836","-7.68","dewH@HXPRe^WBFZfficH@","C1=C[C@@H](c2ccn[nH]2)NO1"
"decoy_4054","0.182402","0.16845","0.411379","0.395244","0.244955","0.222601","-5.838","fdePb@JLlD@PeL~lkZxhYpXtsT@QUD@@","c1ncc(CNCc2ccc3c(c2)OCCO3)s1"
"decoy_4055","0.307713","0.279253","0.612554","0.564281","0.344628","0.325362","-6.204","fj}H@@@PhiJUUeU~UpPsleZZP`b@BBFIAd@","C1=C(c2ccccc2)[C@@H](/N=C/NCc2ccccc2)N=N1"
"decoy_4056","0.416469","0.437035","0.710211","0.716508","0.541394","0.543028","-7.889","fhip`@DTTBRSJnvrmF^BuUSP@P@@","O=C1CN(CC(=O)Nc2ccccc2)CCN1"
"decoy_4060","0.474416","0.469069","0.761608","0.791034","0.552815","0.551149","-4.538","f`qP`@DZ@kHheDdhciHsoMUUMUT@@","O=C(CNC(=O)C1CCCCC1)NC1CC1"
"decoy_4063","0.379123","0.337017","0.591139","0.606104","0.436713","0.408143","-3.4","fhyPb@JLuX@QdbbTVVabQJBUxM@pPtuB@@","O=C(Nc1cccc2ncsc12)c1ccco1"
"decoy_4066","0.25603","0.272155","0.610076","0.582388","0.390618","0.400602","-8.551","ff}I`@DTeX@cYEDeMBeLdhdj\KUjjZfj@BHDP@","O=C(CNC(=O)[C@@H]1CNCC(=O)N1)NCCc1ccccc1"
"decoy_4068","0.432416","0.375727","0.670456","0.638448","0.5352","0.470485","-3.928","f`ip@@@PIdbTJbbTQpSQg^ej@@@`@@","c1ccc2c(Cc3nnc[nH]3)cccc2c1"
"decoy_4070","0.529059","0.464132","0.81305","0.814377","0.590694","0.534197","-7.999","dcmD`JgA@HRevY|I]jjfjXI@@","O=C1NC=CCN1[C@@H]1CSCO1"
"decoy_4071","0.389305","0.407439","0.569498","0.664981","0.453771","0.485447","-7.756","fgAH@@@\DiJUnuxcIJMX@ajjF@@","c1cncc(-c2nc(C3CC3)n[nH]2)c1"
"decoy_4073","0.405111","0.430713","0.641996","0.733099","0.432231","0.478303","-7.195","dk_H@FtpRe]VWBtzVjej@@","c1cc(CNCc2cn[nH]c2)co1"
"decoy_4076","0.419146","0.362273","0.657392","0.652359","0.509359","0.465799","-8.11","fdeP`@LJ@aIeU]VUIPT`qZh@j@@@@@","O=c1[nH]c2cc(NCc3ccccc3)ccc2o1"
"decoy_4077","0.362911","0.3196","0.57107","0.573681","0.393774","0.369678","-4.655","fhypb@LBerp@cIEECLleDbLdkpZZijjiYBHY@@","[H]/N=C1\C=C[C@H](c2nc(C[C@H]3CCCO3)no2)S1"
"decoy_4078","0.455894","0.413026","0.719624","0.71921","0.533575","0.489428","-4.103","f`qP`@DTAyIeYeU}Nmyj`hJH`@@","O=C(CN1CCOCC1)Nc1ccccc1"
"decoy_4082","0.344931","0.324564","0.63461","0.649059","0.403007","0.383491","-6.127","fhyq@@DLBCHhhhddiTaRUkpVjfjjjX@@","O=C(c1ccc[nH]1)N1CCC2(CCNCC2)C1"
"decoy_4083","0.440722","0.388969","0.699091","0.671721","0.591366","0.532239","-9.01","f`iP`@DX@YIeUWYRTEIwfj@Jj`hZP@","O=c1[nH]c2ccc(C[C@H]3CCCO3)cc2[nH]1"
"decoy_4088","0.430838","0.359484","0.753655","0.754159","0.475043","0.410012","-6.134","f`qP`@DL@iIfUWmQJ]yjjjjj`@@","O=C(CNC1CCCCC1)N1CCOCC1"
"decoy_4089","0.544585","0.454942","0.801567","0.714657","0.641504","0.545674","-6.54","fleH`@DDipDlbbRTTRqbRtZJVjjYX@H@@","O=C(Cc1ccccc1)NNC(=O)Cn1cccn1"
"decoy_4090","0.328238","0.311011","0.672609","0.675998","0.41314","0.389917","-5.553","ffsq@@HVjAJVVVW^]|Td[rRuiBH@`hj``@@","c1ccc(-c2noc3c(CN4CCNCC4)cccc23)cc1"
"decoy_4100","0.222921","0.214194","0.481254","0.432739","0.279748","0.279085","-6.701","ffshB@HHYpH@aJUyVyeU|DEJI\uiYjh@@@hHBP@","c1ccc([C@]2(c3cccnc3)CNC(c3cnsn3)=N2)cc1"
"decoy_4101","0.443759","0.407613","0.717294","0.688869","0.591811","0.533802","-7.958","fgAq@@DDDAIem[TeARMYj@@@`@@","O=c1[nH][nH]c2c1cnc1ccccc12"
"decoy_4102","0.256763","0.247042","0.491789","0.48098","0.299568","0.293907","-6.368","dg}D@DtNrJJIHqIDqvuTuUU@h@","O=C1CCC(=O)N1C[C@H]1CCCNC1"
"decoy_4103","0.526694","0.506478","0.776714","0.701309","0.57079","0.562919","-8.121","fhiq`@DXTA`dfUgueZ\|EjfV`@`@@","O=C1NC(=O)C(=CNc2ccccc2)C(=O)N1"
"decoy_4104","0.487164","0.412774","0.834449","0.843763","0.576435","0.513634","-4.856","foA``@D@TdrrkNrMYsUUUUUCb@@","O=C(NC[C@H]1CCCO1)C1CCCCC1"
