"Compound","Tanimoto_SC_ref0_AB","Tanimoto_SC_ref1_AB","Tversky_SC_ref0_AB","Tversky_SC_ref1_AB","Carbó_SC_ref0_AB","Carbó_SC_ref1_AB","Structure of SMILES [idcode]","SMILES"
"decoy_699","0.388637","0.392138","0.723951","0.786609","0.45506","0.459175","ec`TLH@FDaCH`@cIEElihhieD\eDeaPYyxDedmmSMMUTmUMUUQDdTfb|P@","O=C(NCc1cccs1)[C@H]1[C@@H]2C=C[C@@]3(CN(CCC4=CCCCC4)C(=O)[C@@H]13)O2"
"decoy_7","0.40869","0.311068","0.815473","0.700793","0.483768","0.376311","ffk`B@L@BLdTbRQfRfRfSNRUYtTekUUUUUUUUWHPRUCIrCDp@","C1CN[C@]2(CC[C@@H]3[C@H](CC[C@@H]4[C@@H]5CCC[C@@H]5CC[C@H]34)C2)SC1"
"decoy_70","0.384773","0.350663","0.56063","0.569778","0.410284","0.388084","flmI@@MVBdBTsJk]jbLiw`qSP@@QETB`@@","c1nc2ccc(Oc3ccc4nc[nH]c4c3)cc2[nH]1"
"decoy_700","0.334439","0.327776","0.568013","0.599154","0.362519","0.373666","dg}@PLh@a@aIeoYTfNvjf@B@ah","S=C1SCCN1/N=C/c1ccccc1"
"decoy_701","0.349714","0.287634","0.595734","0.50092","0.391947","0.340203","fa{H@@@\MGIEDdXhdlleDeQbcN|whDEPHEP@D@@@","c1ccc(NCc2ccc3ncn(Cc4ccccn4)c3c2)cc1"
"decoy_702","0.366756","0.446933","0.643947","0.838887","0.409293","0.47767","fluPB@FF@DISOrnrkbbmQSSMUUUUT@@","c1csc(CN2CCC(N3CCCCCC3)CC2)c1"
"decoy_703","0.342732","0.377057","0.474463","0.544905","0.350923","0.375917","f`qpb@LBMA@@cIIBhhddmiuoKT@@@@@@","O=S(=O)(Nc1cccnn1)c1ccccc1"
"decoy_704","0.338566","0.324538","0.516111","0.503729","0.348789","0.345013","fjcQ@@LLAdbbRaRbbRRuALxGJRtsUP@@AHHIAP@","C1=C[C@@H](c2ccccc2)[C@H]2C(=NN=C2c2ccccc2)O1"
"decoy_705","0.328475","0.329875","0.770147","0.811437","0.395676","0.401863","ec`XH@@M@DiegU{WYVuhXTLBbZzVvjhHHjf@@@bBBA@@","C1=C(c2ccc3ccccc3c2)CC[N@](CC[C@@H]2OCCc3ccccc32)C1"
"decoy_706","0.284566","0.330455","0.553805","0.679373","0.387597","0.422134","figi@@LZLdhLdTTRRRQfRrbREiUhizN`@@Hjj@@H@@","c1ccc(Oc2cc(N3CCN(c4ccccn4)CC3)ncn2)cc1"
"decoy_707","0.299398","0.278099","0.790929","0.819901","0.396888","0.387673","figA`@@H]dTRbbRRtJRtRRkF}EOQmUAPTTp@QDHp@","O=C(Oc1ccc2c(c1)OC=C[C@H]2c1ccccc1)C1CCCCC1"
"decoy_708","0.25943","0.389314","0.440969","0.59596","0.318398","0.45237","ffcH`@DDlxAlbbTRRVaRTRUNRtVkTBDML@D@HN`","O=C(N/N=C/c1ccccc1)c1n[nH]c(=O)c2ccccc12"
"decoy_709","0.438297","0.393437","0.662968","0.561343","0.425795","0.378056","dcm@`LX@aJWVUpevejjj@@","c1nc(CN2CCCCC2)cs1"
"decoy_71","0.413419","0.378689","0.709569","0.747654","0.499292","0.480456","fjma`@G@QYIeYU^~UT[IVjjijjjhDEP","N/C(=C\CCC(=O)OC1CCCCC1)OC1CCCCC1"
"decoy_710","0.391187","0.332971","0.742731","0.742597","0.522947","0.478787","fa{`@@@YHhhheLddmDUfRmDIV}jjB@H@@B@QBH`@","c1ccc(C2C[C@H](c3ccccc3)N[C@@H](c3ccccc3)C2)cc1"
"decoy_711","0.330367","0.24951","0.781781","0.520957","0.399282","0.32484","fhePb@LDlD@PeLk|kZRcNF]xMLu@DUI@@@","c1cn2cc(-c3ccc4c(c3)OCO4)nc2s1"
"decoy_712","0.214588","0.265197","0.459862","0.616424","0.291227","0.359388","ekh\HH@JFGL@@cIEEDdedddXdlhdnAIEO@jfmcjfjViV@B@Ah@HKH","C(=N/c1ccc(-c2ccccc2)cc1)\c1ccc(SC2N=c3ccccc3=N2)o1"
"decoy_713","0.200473","0.289878","0.399356","0.516043","0.270971","0.366506","fcoH`@DDSdETfVUWm]UnUekpU{Z`P`@Ii`@@@aeF@","O=C(N/N=C/c1ccc(/C=N/NC(=O)c2ccccc2)cc1)c1ccccc1"
"decoy_714","0.326196","0.345422","0.472179","0.550392","0.323873","0.341906","dk^H`NX@cIEDiXdbkSjUjjh@@","O=C(c1cccs1)N1CCCCC1"
"decoy_715","0.411157","0.335192","0.770883","0.731161","0.49961","0.426489","fca`@B`X[IEDhbldhdldeDeQ`iQRo]APET@ET@D@@@","c1ccc(CNCc2ccc(OCCc3ccc4c(c3)OCCO4)cc2)cc1"
"decoy_716","0.391225","0.37461","0.852178","0.86637","0.464861","0.447006","fig`@@@YIEDeELddemBdqSdast]UTEHUD@DQbDiERFh","C(=C/c1ccccc1)\C[N@@]1CC[C@H]2CCCC[C@H]2[C@@H]1c1ccccc1"
"decoy_717","0.253291","0.311792","0.431537","0.613452","0.313219","0.382763","fj}p`@JBdABSKJlzsnJShyJuMRD@@D@@@","O=C(OCc1ccccc1)c1cnn(-c2ccccc2)n1"
"decoy_718","0.384847","0.363728","0.647721","0.704796","0.48192","0.488457","fmgPP@DD@IVTfUV]VUWyUIYkZjfj``b@@@@@","O=C(CCCCOc1ccccc1)NNC(=O)CCCOc1ccccc1"
"decoy_719","0.366617","0.365828","0.607323","0.634957","0.428676","0.436846","ekhV@@@@LJMCAdiegUufYUgzAECJinmec``hjj@@@@@`@@@","c1ccc(N2CCN(c3cc(Nc4cccc5ncccc45)ncn3)CC2)cc1"
"decoy_72","0.350045","0.353055","0.696368","0.730189","0.434338","0.463516","eghT@@@@ELdRbbbbRRTVrQbrufWaWRqusU@E@B@P@@@BBBhR@Ey@","C(=N/[C@H](c1ccccc1)[C@H](/N=C/c1ccccc1)c1ccccc1)\c1ccccc1"
"decoy_720","0.419289","0.437845","0.652386","0.730618","0.467682","0.515648","fhyH@@@P]yJWYfUWAKA]yijBPXbaQ@@","C1=C([C@H](c2ccccc2)c2cn[nH]c2)CN=N1"
"decoy_721","0.336779","0.384707","0.695588","0.703729","0.435863","0.468083","fcX`@DLSghpQrJJJIIJHiQGIJIBdkP\kvuUUUUMUUKUHpiP@","O=C(NCCCn1cccn1)[C@H]1CN(C(=O)[C@H]2CCCN2)CC12CCNCC2"
"decoy_722","0.294692","0.377875","0.498286","0.56311","0.372894","0.451648","ffci@BH\MYp@]B\bbbTRvaRTRSNRtVl@@DML@@@HN`","N=C(N/N=C/c1ccccc1)c1c[n+]([O-])c2ccccc2n1"
"decoy_723","0.30121","0.360535","0.537197","0.676874","0.371415","0.440588","fmoQb@Lm`c@@cIIBeDdhldmLddmNBfkYkViB@@HejTJABd@","O=S(=O)(/C=C/c1ccccc1)Oc1ccc(-c2cn3ccccc3n2)cc1"
"decoy_724","0.479175","0.41261","0.677784","0.629887","0.492652","0.425536","flup@@@\beJ{LrjyJNbEH@UTEAADFP@","c1ccc([C@@H](c2ccncc2)N2CCNCC2)cc1"
"decoy_725","0.362384","0.355355","0.49957","0.541255","0.359461","0.360611","foAAb@HHT@HrRPqIJKJQkNV``dhP@@","O=S(=O)(Cc1ccco1)c1ccccc1"
"decoy_726","0.34431","0.400016","0.661312","0.702017","0.439499","0.487598","fcp`@DFr@nQQJJJQIIY[RjIKQgICe^vjjjjjih@JbFD@","O=C(NC1CCCCC1)[C@H]1CN(C(=O)Cc2ccccc2)CC12CCNCC2"
"decoy_727","0.460406","0.3762","0.711146","0.697904","0.559943","0.473319","fi{Q@@CI@eLlln{zrhmNCt]AD@PQT@@@@@","c1ccc(COc2ccccc2CNCCNc2ccccc2)cc1"
"decoy_728","0.338814","0.376501","0.522577","0.660729","0.3365","0.400927","ffs``@N@RdsKM|jlkAJuFnRmMURE@tTRJQR@@","O=C1CCCC2=C1[C@@H](c1ccccc1)[C@H]1C(=O)CCCC1=N2"
"decoy_729","0.435989","0.361194","0.785803","0.75404","0.519802","0.454518","fmoa`@L`iiJYW]VUuVUqS``qfn``Jh@Jh@H@@@","c1ccc(CNCc2ccc(OCCc3ccc4c(c3)OCO4)cc2)cc1"
"decoy_73","0.309567","0.322214","0.590272","0.642631","0.363128","0.387834","fdu@@@DjUfUU]baF]GpYfjjjjjbXcHJJP@","C1=C2CCCC[C@@H]2CC[C@H]2C1=CC[C@H]1CCC[C@H]12"
"decoy_730","0.296874","0.37394","0.463863","0.655794","0.316454","0.412215","fdeIB@HDhhP@aJVugvUqSd`qiZfV@B`DEH","[H]/N=C1C(=C\c2ccccc2)\C(=O)N=C2SN=CN2\1"
"decoy_731","0.360384","0.298201","0.697636","0.592006","0.406886","0.361395","f`i`b@LBT@HRevY{WAEZ]zeiZ@B`@@","O=c1c(-c2cscn2)coc2ccccc12"
"decoy_732","0.446303","0.384349","0.700687","0.754044","0.519399","0.47279","fluQ`@DX@JRSJsJknz\ZtTmTEAP@@@@@","O=C(Nc1ccccc1)NC1Oc2ccccc2O1"
"decoy_733","0.437902","0.493329","0.635493","0.714329","0.496542","0.546903","fhyp@@@RBeLl{|kQ`e^B@@DUUA@@@","c1ccc2c(NC3CCNCC3)ccnc2c1"
"decoy_734","0.237088","0.294311","0.523497","0.74649","0.338739","0.410265","fbmPB@LB@DISNkJl{xiXJ\trtD@@D@HT`","C(=C/c1nc(-c2ccccc2)cs1)\Nc1ccccc1"
"decoy_735","0.239549","0.322132","0.526395","0.639624","0.308475","0.404024","fcH`@DFSdA\bbTTTbRRrveTRVcNRGJ}mUUUUUSP@UDLH@","O=C(NC1CCNCC1)[C@H]1CN(C(=O)Cc2ccccc2)CC12CCNCC2"
"decoy_736","0.326637","0.437538","0.455061","0.639733","0.354352","0.45044","fhiHb@LTtZB@AFRREQIJKKJmxJuA@@@@@@","O=S(=O)(NNc1ncccn1)c1ccccc1"
"decoy_737","0.316531","0.360892","0.51335","0.597961","0.379916","0.432661","fb}``@C@ydTTRbfLrRRXJVg^SeijjjVefdTbd@","O=C1CCCC2=C1[C@H]([C@H]1C=c3ccccc3=N1)C=CO2"
"decoy_738","0.397837","0.374278","0.765413","0.806618","0.5034","0.484719","feg``@K@ReLlkO~jljIQgCgPPDAEUP@@@@@","c1ccc(COCCCNCCCOc2cccc3ccccc23)cc1"
"decoy_739","0.393734","0.429669","0.58998","0.639501","0.445593","0.490081","fj}Qb@LY`bH@cIIBhhddimD]^lGIUj@@BAiB@@","O=c1cc[nH]c2ccc(S(=O)(=O)Nc3ccccc3)cc12"
"decoy_74","0.336417","0.27891","0.675109","0.576962","0.410848","0.38341","dg}H@AdDieV]~T{hH@@@@@","c1ccc(OCc2ncccn2)cc1"
"decoy_740","0.277026","0.286022","0.590453","0.634133","0.360418","0.377568","ec`XD@@A@DLbbRbRTTrRVaRfRe`VRQWPrvsUUUUUUUUUT|DRQVRIEQjCH@","O=C(CCN1CCCCC1)O[C@@H]1CC[C@@H]2[C@H](CC[C@H]3[C@@H]4CC=C[C@H]4CC[C@@H]32)C1"
"decoy_741","0.416389","0.440276","0.599429","0.753643","0.421675","0.458435","fhiQ@@DT@drljsnjw`mTD@@@@@@","O=C(CNc1ccccc1)Nc1ccccc1"
"decoy_742","0.408552","0.414515","0.643279","0.6701","0.469804","0.471438","figP@@@FrJIIIJJJIXzIIgK^Bghvej`hbH@FBDh@","[H]/N=c1/ccc2c(cc1)[C@@H](NCc1ccccc1)CCc1ccccc1-2"
"decoy_743","0.287234","0.355317","0.442071","0.678239","0.323136","0.39137","foQQB@AZx@HRfYmURTtZsjeijjf@@","c1noc(-c2cc3c(s2)CCCCC3)n1"
"decoy_744","0.319741","0.310828","0.553307","0.615836","0.404688","0.395477","fb}I@@EN|DBTrolj|nJ\EYr\tDA@ATlD@@","c1cnn(-c2cc(-c3ccc4c(c3)CCO4)ncn2)c1"
"decoy_745","0.307849","0.420771","0.640525","0.738442","0.395267","0.512018","fcY`@DLTgKPQwdTTTRRTQRbNRbREIV`yWmjijjjZjjjZaJ@@","O=C(NCCN1CCOCC1)[C@H]1CN(C(=O)c2ccn[nH]2)CC12CCNCC2"
"decoy_746","0.332981","0.322654","0.555551","0.5839","0.389686","0.37612","fnkQ@@CNAdTTTRTRrJtRTkJMxMVmAHA@D@A@@@","O=C(c1ccccc1)c1c[nH]c2ncc(-c3ccccc3)cc12"
"decoy_747","0.187586","0.272195","0.375576","0.760528","0.253008","0.358327","fnsA`@@VRdsJkrj}jIWhuZtBDAAEUAPCHT`","O=C(/C=C/c1ccccc1)c1ccc(O[C@@H]2CCCCO2)cc1"
"decoy_748","0.362141","0.479082","0.641314","0.743751","0.457869","0.572546","fj}q@@DV\CHheEDdebeDeVL{IVjjjjjjj@@","O=C(NC1CCN(CC2CCCC2)CC1)C1CCNCC1"
"decoy_749","0.281199","0.369663","0.483334","0.602176","0.362203","0.450835","fegpa@LAsA@@aHQddaTTRRVvTrbRtzwasVh@@@ih@@@@@","O=S(=O)(Nc1ccccc1)c1ccc(NC(=S)Nc2ccccc2)cc1"
"decoy_75","0.270709","0.284147","0.520135","0.59683","0.322643","0.352292","dg~@@@RfUYwySnP`@@@Hb@","C(=N/c1ccccc1)\c1ccccc1"
"decoy_750","0.363658","0.285052","0.656721","0.585707","0.441501","0.37106","fbuQ@@DD@drjkLjoyL\mTu@@@@@aR@","O=C(CCCc1ccccc1)N/N=C/c1ccccc1"
"decoy_751","0.361414","0.332246","0.699916","0.612772","0.48248","0.458373","ec`Z@H@LBFGL`@cIEDdieDhhll]DdqqXDeUdTmmUUA@T@i@AAFDDxRb@@","C1=C(c2ccccc2)N=N[C@H]1[C@H]1NN[C@H](SCc2cccc3ccccc23)N1"
"decoy_752","0.427875","0.360974","0.692149","0.640224","0.538687","0.436885","ffcq@@A^jAJYU_e[m^R\DmZBBH@bj``@@","c1ccc(OCCNc2cccc(N3CCNCC3)c2)cc1"
"decoy_753","0.357859","0.294375","0.618468","0.568846","0.438253","0.368131","fmoq@@DDLAIeeeYV~WWTYrVsFmjA@`H@@@@@DFP","O=C(N/N=C/c1ccccc1)c1cc(-c2ccccc2)nc2ccccc12"
"decoy_754","0.382636","0.384293","0.636919","0.638639","0.419236","0.427003","ffsHA@FBLd@PhHRf^yWye_EIJBdmZYjiYjiZZAIAT@","[H]/N=C1\SC[C@@H](c2cccs2)N1/N=C/C1=c2ccccc2=NC1"
"decoy_755","0.391452","0.290539","0.747682","0.594322","0.473528","0.376205","fca`@L`YkIEDhbleDeddeDeQ`iAbo]APEP@UT@D@@@","c1ccc(CCNCc2ccc(OCc3ccc4c(c3)OCCO4)cc2)cc1"
"decoy_756","0.418967","0.386956","0.800393","0.831966","0.501434","0.498733","fb}``@D@cdTRaRbbTVdIRw`icejZjjjjjbBTeiNP@","O=C1NCC=C1CC[C@H]1CCC[C@@H]2[C@@H]1CCC[C@]21CO1"
"decoy_757","0.345189","0.370724","0.611218","0.673685","0.397719","0.416785","fewQ`@AR@YvQQQQHiQSSQIIYdnBjOlvjjjY`@@B`PbX`@","O=C(c1ccccc1)N1C[C@H]2CN(C(=O)c3ccccc3)C[C@@H](C1)C2=O"
"decoy_758","0.35731","0.419966","0.596027","0.674253","0.413658","0.511932","fi{pb@LQSA@@cIIBhhddmldhdmNm{huj@@@Ih@@@PC@","O=S(=O)(Nc1ccccc1)c1ccc(/C=N/Nc2ccccc2)cc1"
"decoy_759","0.374688","0.352333","0.831116","0.855486","0.441823","0.457052","fnka@@L`rQQQIISGQQIXVeVcfkZ@@@bdH@H@@","c1ccc(Oc2cccc(Cc3c[nH]c4ccccc34)c2)cc1"
"decoy_76","0.330321","0.48139","0.533453","0.798947","0.371378","0.514514","dk]@@@yJeWmZ{Sjjjjh@@","C1CCC(CN2CCNCC2)CC1"
"decoy_760","0.255131","0.348055","0.4877","0.625141","0.320708","0.398938","fmoh`@DYKMXDyEEEDdeDleL\hdJVoQKM[UUUUUMTuULIP@","O=C(NCC1=CN=NC1)[C@H]1CN(C(=O)C2CCCCC2)CC12CCNCC2"
"decoy_761","0.2895","0.285296","0.541698","0.599541","0.330897","0.346048","f`i@b@NJ@DISOrskbdmN}SKTpA@BEH","O=C1/C(=C\c2cccs2)Oc2ccccc21"
"decoy_762","0.340257","0.298338","0.591433","0.571526","0.380418","0.344144","foAp@@@XXeLk{JtyYpPPp@@BGH","C(=N/Nc1ccccn1)\c1ccccc1"
"decoy_763","0.242606","0.29164","0.460845","0.560542","0.302021","0.347984","fewAP@@HCFnQQJIIQYPqIFIJQk^Sd\vhHFJjjjhfIiNWdV@@","O=C(OCC1=CC[C@@H]2C=CO[C@H](O[C@@H]3CCCCO3)[C@@H]12)c1ccccc1"
"decoy_764","0.410795","0.370161","0.784055","0.828503","0.514981","0.502361","fhy``@L@PdrjkljR`i^BuPAP@@@@@","O=c1[nH]c2ccc(Cc3ccccc3)cc2o1"
"decoy_765","0.334067","0.261678","0.565918","0.446193","0.380516","0.323257","fbmqB@G^sp@PeLs[jsnRe`isTluUA@T@@@","O=C(Cc1ncncn1)c1cc2c(s1)CCCCCC2"
"decoy_766","0.434143","0.551829","0.735766","0.784903","0.495864","0.613105","fi{H@@@\BWIEDdUEDdelhdjL}GhpHJhHHh@@HBP@","c1ccc([C@H](CCNCc2ccccn2)NCc2ccccn2)cc1"
"decoy_767","0.390918","0.365004","0.6321","0.58798","0.435509","0.417274","fegpa@LAsA@@aHQddaTTRRVJTrbRtzwasVh@@@ih@@@@@","O=S(=O)(Nc1ccc(NC(=S)Nc2ccccc2)cc1)c1ccccc1"
"decoy_768","0.306814","0.374451","0.646015","0.68315","0.39227","0.444909","fcX`@DLTgKPQrJJJIIJHiQGIQIBdkP\kvuTuUUMUUUMPe@@","O=C(NCCN1CCCCC1)[C@H]1CN(C(=O)c2ccn[nH]2)CC12CCNCC2"
"decoy_769","0.444762","0.402491","0.815236","0.833146","0.521553","0.470565","faka@@C@RfVVW]}eQZ\EoZBH@`b`@@@@","c1ccc(CCNCc2ccccc2OCc2ccccc2)cc1"
"decoy_77","0.412514","0.352674","0.760225","0.495801","0.430564","0.379112","fhy`@@@ITjwJktx[s`uU@@@D@@@","c1ccc(C[N@@]2CCc3ccccc3C2)cc1"
"decoy_770","0.325666","0.376492","0.555808","0.682205","0.384038","0.448528","figQb@He`c@@cIIBhhddmCLddmNlGI^cVh@@BIZeB`@@","O=S(=O)(Oc1cccc(-c2cn3ccccc3n2)c1)c1ccccc1"
"decoy_771","0.350981","0.427406","0.577061","0.692591","0.409854","0.479592","fdyq@@DXtAIeYU^uTXLVjjjjjh@@","O=C(NCCN1CCCCC1)NC1CCCCC1"
"decoy_772","0.406671","0.364814","0.637618","0.672764","0.450239","0.414151","f`ipB@LBT@HRf^y{WEAJ]zfZY@BbAD@","C1=NN=C(c2ccccc2)[C@H]1c1nccs1"
"decoy_773","0.287701","0.20608","0.7237","0.408542","0.364825","0.287861","fnsA`@@ARdsJkvnljISoUZtBD@AUUAPcHT`","O=C(/C=C/c1ccc(O[C@@H]2CCCCO2)cc1)c1ccccc1"
"decoy_774","0.370121","0.322443","0.7373","0.757469","0.48133","0.449645","fbma@@D@rJIQIJKQZHrMxJ\mPP@@@@@@@","O=C(NCc1cccc2ccccc12)c1ccccc1"
"decoy_775","0.366408","0.404801","0.649537","0.706008","0.466401","0.518181","fa{qB@B\K`@PeLjsjLklxYrRm{UUAADuTlLbDY@@","c1ccc(CS[C@@H]2NN[C@@H](CCC3=c4ccccc4=NC3)O2)cc1"
"decoy_776","0.373698","0.363192","0.668741","0.703885","0.450534","0.453132","fluq@@ARtCIEDdhlhYdnJuZJZBAbh@A@@@","c1ccc(OCc2nncn2-c2ccccc2)cc1"
"decoy_777","0.328223","0.365147","0.665204","0.662809","0.423687","0.45357","fcH`@DLSdD\bbbbRRbJTQrTRPiJtGJ}mUUUUSUP@UBLJT@@","O=C(NCCc1ccccc1)[C@H]1CN(C(=O)[C@H]2CCCN2)CC12CCNCC2"
"decoy_778","0.240501","0.37394","0.467802","0.625597","0.366011","0.475279","fcoH`@DDRTD\bbTRRVbRTQrTRTmAro[TBDA@qL@@@DLbp","O=C(N/N=C/c1ccccc1)c1ccc(C(=O)N/N=C/c2ccccc2)cc1"
"decoy_779","0.465178","0.529271","0.641138","0.775245","0.491387","0.531348","f`iP@@@RrQRIHyQITDscoUUUP@TPx`@","c1ccc(N[C@H]2CCNC3(CCC3)C2)cc1"
"decoy_78","0.416908","0.400594","0.648575","0.714542","0.473471","0.480393","ff}PP@DDAPQdfUV[U^u\DmVji```@@@@","O=C(COc1ccccc1)NNC(=O)COc1ccccc1"
"decoy_780","0.26459","0.283383","0.503766","0.604821","0.306357","0.348986","fgAPB@LD@DISJJdhsakTsT@D`@@","c1ccc(-c2cn3ccsc3n2)cc1"
"decoy_781","0.253324","0.357285","0.475388","0.643218","0.32668","0.4666","fnkQ`@ME@bbSKLkJk[LeVSEnZmTaPE@TbD@@","NC1=CCCc2oc(C(=O)Oc3cccc4cccnc34)cc21"
"decoy_782","0.258452","0.357851","0.452767","0.644647","0.313787","0.419531","figHb@LVCFB@AFRRFJIIK[QISIJlYvR}FmTEAD@@A@@@@","O=S(=O)(c1ccccc1)N1CCN(c2ncc3ccccc3n2)CC1"
"decoy_783","0.316459","0.367249","0.588941","0.674457","0.403479","0.469164","figI@@NBeXFQQQJJYEQIJKKLUKRZ}FtDQEA@@A@@@@","O=C1CCCc2nc(Nc3ccccc3)nc(Nc3ccccc3)c21"
"decoy_784","0.346814","0.335796","0.503572","0.556209","0.354429","0.362226","flmP@@@JrQQQIJKZEKEAFUZJVjijX@FaBDq@@","c1ccc([C@H]2NCCC3=c4ccccc4=N[C@H]32)cc1"
"decoy_785","0.357606","0.36703","0.578144","0.634568","0.391442","0.414488","foAPa@LR``@PHHrRPjJIIKScVVdJB`PPI@","O=S(=O)(/N=c1\[nH]ccs1)c1ccccc1"
"decoy_786","0.315093","0.336074","0.534731","0.592092","0.376642","0.405922","fnk@P@@HrwHheLdhhddmBbT|fIZmZjj@@@bhIFIQ@@","O=C1OC[C@H](Cc2ccc3c(c2)OCO3)[C@H]1Cc1ccccc1"
"decoy_787","0.41953","0.497734","0.663161","0.765792","0.492117","0.565012","fj}p`@DFr@JSLrjlkHvkYJuPTDUUTTOH@","O=C(c1ccccc1)N1CCN(C[C@H]2CNCCO2)CC1"
"decoy_788","0.350687","0.327598","0.828047","0.864794","0.435884","0.42504","f`iP@@@TRfUWyWENR]zP`b@B@@@","c1ccc(Cn2cnc3ccccc32)cc1"
"decoy_789","0.320536","0.351947","0.705201","0.700933","0.405397","0.433055","fewX`@DLTgHpQrJJJIIJHiQGJIBdkP\cfuTuUUMUUSRIRl@@","O=C(NC[C@@H]1CCNC1)[C@H]1CN(C(=O)c2ccn[nH]2)CC12CCNCC2"
"decoy_79","0.383456","0.287955","0.730243","0.552225","0.427556","0.318613","f`iPB@JV@DYHhdmBhdlTxIwjA@h@H@@@","c1cncc(Cc2cccc3scnc23)c1"
"decoy_790","0.270581","0.314049","0.468549","0.560705","0.353348","0.39002","fjc@P@@L\UIfY]{e[HrV`irUhIB@`bhHDFH","O=C1/C(=C\c2cccc3c2OCOC3)Oc2ccccc21"
"decoy_791","0.414853","0.248407","0.764411","0.426003","0.492707","0.306261","fewa`@E@heJYW]VUuYWENBCD\zB@j`@j@B@@@","c1ccc(COc2ccc(CNCc3ccc4c(c3)OCO4)cc2)cc1"
"decoy_792","0.342136","0.426486","0.573309","0.659916","0.408478","0.476983","fjmq@@DT\AIeYU_VUT[IVjBBJ`@@@@","O=C(CNCCCNc1ccccc1)Nc1ccccc1"
"decoy_793","0.324663","0.394507","0.506252","0.632718","0.383291","0.466893","fdy``@M@ydTTRbjRbRXHLVfjY`@`@@","O=C1CCCC(O)=C1C=CC=Nc1ccccc1"
"decoy_794","0.313238","0.371847","0.443786","0.543617","0.314416","0.364705","foAab@LPQX@QddabbRRrkF\mTEAD@@@","O=S(=O)(c1ccccc1)N1CCOCC1"
"decoy_795","0.298437","0.344661","0.476256","0.629761","0.338468","0.386417","ffkIB@LRUjh@aJYeUey]RTDYSdurV`@@bJjjB`@@","c1ncc2sc3nc(N4CCCC4)c4c(c3c2n1)CCOC4"
"decoy_796","0.341443","0.356665","0.682393","0.662222","0.423094","0.464836","fewiB@LDYZH`AFRJIISZJIIHzIIg@ybd\zjihJAR@BHqB\Rd@","O=C(CS[C@H]1NN[C@H]([C@H]2C=C(c3ccccc3)N=N2)N1)c1ccccc1"
"decoy_797","0.301115","0.331193","0.433909","0.564437","0.312852","0.349837","f`iQB@NBX@HrQQJEYQIDhJSoUKMUUS@@@","c1csc(-c2nc(C3CCCCC3)no2)c1"
"decoy_798","0.396368","0.446945","0.652279","0.686932","0.451273","0.534725","fmoHb@LBlzB@AFRREQQIJKSYJKKZ}XI^sVmP@@PD@@@@@@","O=S(=O)(Nc1nc2ccccc2nc1Nc1ccccc1)c1ccccc1"
"decoy_799","0.308248","0.331058","0.626652","0.679495","0.391026","0.392555","ec`XD@@I@DLbbTRRRbRRRjTRQEBfdQRVRvsUUUTuUT@ETDXHbTKQ@@","O=C1O[C@@H]2CC3=CCCC[C@@H]3C[C@@H]2[C@@H]1CN1CCC(Cc2ccccc2)CC1"
"decoy_8","0.26041","0.374676","0.45924","0.663601","0.30301","0.422403","ekhV@@@@LAIDjldTTRbRfVRftQfRhDt|bJjzvNB@b@HBRh@@D@@@","c1ccc(Nc2nc3ccccc3nc2Nc2ccnn2-c2ccccc2)cc1"
"decoy_80","0.316556","0.314991","0.790344","0.846476","0.399279","0.396946","fn{A`@@Y[dTRbbRTVRNbUNJ\[pXuZtuUUUUUUUsDiNPTM@qL@@","O=C1C=C2[C@H](CC[C@@H]3[C@H]2CC[C@H]3[C@@H]2COCO2)[C@H]2CCCC[C@@H]12"
"decoy_800","0.494212","0.424667","0.697085","0.611293","0.520475","0.444448","fhiq@@DT|AIeYeUwSoAZhJBbb@@","O=C(C[N@]1CCCNCC1)Nc1ccccc1"
"decoy_801","0.309793","0.28286","0.635203","0.616199","0.420339","0.362861","ffsQ@@G^AdbbbaRRtrRRISU`qKViXDHiZVJA@T@","C(=C/C1N=c2ccccc2=N1)\c1ccc(-c2ccccc2)o1"
"decoy_802","0.439749","0.431798","0.613185","0.595794","0.443784","0.447052","foA`b@NPP@HrRPiYJIJcKNVjj@BHTP@","O=S1(=O)CC[C@H](NCc2ccccc2)C1"
"decoy_803","0.462999","0.399343","0.733314","0.774936","0.531059","0.481046","f`iP`@DX@YIeUWYRTEIwfj@Jf`P@@","O=c1[nH]c2ccc(Cc3ccco3)cc2[nH]1"
"decoy_804","0.250347","0.347688","0.475286","0.615124","0.309756","0.401503","fmoqb@F^s`QPAFRJKYSQRIKKPqIDh{t\sWSUMUUUMUMU`ddjp@","O=C1SCC[C@H]1NC(=O)[C@H]1CN(C(=O)[C@H]2CC=CCC2)CC12CCNCC2"
"decoy_805","0.297714","0.341634","0.548296","0.85632","0.343311","0.393525","faka@@D@RYeeUf]WsQrvoVjph@@@@@@@","O=C(C#Cc1ccccc1)N(Cc1ccccc1)c1ccccc1"
"decoy_806","0.35517","0.277768","0.73843","0.704922","0.479312","0.401327","fb}QB@CVt@HrQQZZIQQqIXhkQkIsSMLtp@UDBP@","C1=C[C@@H](c2cccs2)c2c(-c3ccccc3)n[nH]c2O1"
"decoy_807","0.257698","0.298827","0.496264","0.561017","0.32558","0.382342","ek`^@@@@LBJFAEDifWUeUf]WzNHfamec`HbiB`@@@@@@`T`","C(=N/Nc1nc(Nc2ccccc2)nc(Nc2ccccc2)n1)\c1ccccc1"
